timestamp,sat_id,battery_voltage,subsystem_temp_c,gyro_drift_deg_hr,dosimeter_count,storm_severity,risk_score
2026-08-30 08:26:00+00:00,SAT-006,28.242,44.398,0.818,116.39,2,33.1015
2026-08-30 08:27:00+00:00,SAT-006,28.72,46.166,0.7569,117.31,2,32.7777
2026-08-30 08:28:00+00:00,SAT-006,28.476,45.809,0.8044,120.4,2,33.8289
2026-08-30 08:29:00+00:00,SAT-006,28.112,43.946,0.8012,130.5,2,33.895
2026-08-30 08:30:00+00:00,SAT-006,28.342,44.919,0.9228,128.68,2,36.3152
2026-08-30 08:31:00+00:00,SAT-006,28.935,45.16,0.8759,120.32,2,34.6015
2026-08-30 08:32:00+00:00,SAT-006,28.621,43.333,0.826,134.06,2,34.1514
2026-08-30 08:33:00+00:00,SAT-006,28.862,44.023,0.7233,144.37,2,33.4789
2026-08-30 08:34:00+00:00,SAT-006,28.345,43.383,0.705,126.19,2,31.3994
2026-08-30 08:35:00+00:00,SAT-006,27.619,41.795,0.7955,119.41,2,31.9174
2026-08-30 08:36:00+00:00,SAT-006,28.951,44.342,0.915,119.39,2,34.8051
2026-08-30 08:37:00+00:00,SAT-006,28.098,42.885,0.7385,119.15,2,31.2187
2026-08-30 08:38:00+00:00,SAT-006,27.718,46.468,0.7755,120.23,2,33.927
2026-08-30 08:39:00+00:00,SAT-006,28.624,46.161,0.819,121.69,2,34.3252
2026-08-30 08:40:00+00:00,SAT-006,28.928,44.015,0.6769,128.97,2,31.2275
2026-08-30 08:41:00+00:00,SAT-006,29.137,48.239,0.8385,126.51,2,35.9446
2026-08-30 08:42:00+00:00,SAT-006,28.163,45.535,0.8608,120.08,2,34.8045
2026-08-30 08:43:00+00:00,SAT-006,27.866,45.058,0.8669,125.06,2,35.242
2026-08-30 08:44:00+00:00,SAT-006,28.198,46.987,0.7609,131.42,2,34.7387
2026-08-30 08:45:00+00:00,SAT-006,28.631,45.754,0.6799,118.45,2,31.3227
2026-08-30 08:46:00+00:00,SAT-006,28.944,44.932,0.7905,117.56,2,32.6976
2026-08-30 08:47:00+00:00,SAT-006,27.932,44.245,0.888,128.45,2,35.4941
2026-08-30 08:48:00+00:00,SAT-006,28.808,44.017,0.7625,115.98,2,31.648
2026-08-30 08:49:00+00:00,SAT-006,28.218,45.149,0.7408,121.6,2,32.5647
2026-08-30 08:50:00+00:00,SAT-006,29.088,45.983,0.8085,119.57,2,33.671
2026-08-30 08:51:00+00:00,SAT-006,29.162,45.447,0.7996,139.95,2,35.0477
2026-08-30 08:52:00+00:00,SAT-006,28.219,44.709,0.908,121.49,2,35.3447
2026-08-30 08:53:00+00:00,SAT-006,28.819,45.596,0.8133,113.2,2,33.0967
2026-08-30 08:54:00+00:00,SAT-006,28.231,45.778,0.8004,128.8,2,34.5955
2026-08-30 08:55:00+00:00,SAT-006,29.028,45.868,0.7781,117.57,2,32.9099
2026-08-30 08:56:00+00:00,SAT-006,28.744,46.773,0.7455,129.51,2,33.964
2026-08-30 08:57:00+00:00,SAT-006,28.501,46.687,0.7905,123.8,2,34.3129
2026-08-30 08:58:00+00:00,SAT-006,28.354,49.313,0.8033,134.14,2,36.8479
2026-08-30 08:59:00+00:00,SAT-006,28.552,44.77,0.8344,123.81,2,34.1271
2026-08-30 09:00:00+00:00,SAT-006,28.338,44.556,0.7904,118.99,2,32.8794
2026-08-30 09:01:00+00:00,SAT-006,27.574,44.249,0.8842,128.51,2,35.5763
2026-08-30 09:02:00+00:00,SAT-006,27.797,45.408,0.7165,110.78,2,31.4536
2026-08-30 09:03:00+00:00,SAT-006,28.166,45.536,0.7522,112.53,2,32.1684
2026-08-30 09:04:00+00:00,SAT-006,27.901,44.882,0.8915,130.91,2,36.1105
2026-08-30 09:05:00+00:00,SAT-006,28.759,48.001,0.9312,129.27,2,37.8936
2026-08-30 09:06:00+00:00,SAT-006,27.562,44.694,0.7908,143.16,2,35.4422
2026-08-30 09:07:00+00:00,SAT-006,27.89,45.365,0.9539,126.65,2,37.0954
2026-08-30 09:08:00+00:00,SAT-006,28.583,48.277,0.7132,126.54,2,33.9323
2026-08-30 09:09:00+00:00,SAT-006,27.787,47.034,0.8996,112.82,2,35.749
2026-08-30 09:10:00+00:00,SAT-006,28.519,47.016,0.6967,129.32,2,33.2798
2026-08-30 09:11:00+00:00,SAT-006,28.367,42.919,0.8328,120.62,2,32.9582
2026-08-30 09:12:00+00:00,SAT-006,28.315,44.91,0.7681,118.64,2,32.6317
2026-08-30 09:13:00+00:00,SAT-006,28.735,45.864,0.8511,119.76,2,34.5367
2026-08-30 09:14:00+00:00,SAT-006,27.904,47.106,0.8475,123.05,2,35.7207
2026-08-30 09:15:00+00:00,SAT-006,28.795,46.429,0.8333,104.02,2,33.0584
2026-08-30 09:16:00+00:00,SAT-006,28.26,45.71,0.907,112.13,2,34.9684
2026-08-30 09:17:00+00:00,SAT-006,27.58,44.016,0.9286,132.85,2,36.6477
2026-08-30 09:18:00+00:00,SAT-006,28.257,41.755,0.6773,133.48,2,30.7802
2026-08-30 09:19:00+00:00,SAT-006,28.313,44.59,0.8035,122.22,2,33.4321
2026-08-30 09:20:00+00:00,SAT-006,28.625,43.537,0.7943,133.89,2,33.6671
2026-08-30 09:21:00+00:00,SAT-006,28.701,46.603,0.7883,136.93,2,35.3339
2026-08-30 09:22:00+00:00,SAT-006,28.247,44.485,0.7942,121.53,2,33.1768
2026-08-30 09:23:00+00:00,SAT-006,28.012,44.35,0.883,120.24,2,34.6863
2026-08-30 09:24:00+00:00,SAT-006,28.277,45.683,0.8468,129.96,2,35.4698
2026-08-30 09:25:00+00:00,SAT-006,28.733,47.097,0.7789,125.92,2,34.4073
2026-08-30 09:26:00+00:00,SAT-006,28.306,48.941,0.8408,115.76,2,35.7016
2026-08-30 09:27:00+00:00,SAT-006,28.334,45.318,0.7321,121.63,2,32.4499
2026-08-30 09:28:00+00:00,SAT-006,28.529,41.321,0.7267,135.12,2,31.4905
2026-08-30 09:29:00+00:00,SAT-006,28.879,46.504,0.8547,121.66,2,35.0341
2026-08-30 09:30:00+00:00,SAT-006,27.765,44.412,0.7751,131.27,2,33.8662
2026-08-30 09:31:00+00:00,SAT-006,27.774,46.458,0.7487,124.08,2,33.7644
2026-08-30 09:32:00+00:00,SAT-006,28.313,43.913,0.7531,123.72,2,32.322
2026-08-30 09:33:00+00:00,SAT-006,28.686,41.825,0.6851,124.8,2,30.0014
2026-08-30 09:34:00+00:00,SAT-006,28.684,46.851,0.823,134.4,2,35.8622
2026-08-30 09:35:00+00:00,SAT-006,28.647,47.204,0.8384,131.61,2,36.0796
2026-08-30 09:36:00+00:00,SAT-006,27.928,44.022,0.8838,134.0,2,35.8078
2026-08-30 09:37:00+00:00,SAT-006,28.043,45.474,0.9772,124.94,2,37.3544
2026-08-30 09:38:00+00:00,SAT-006,28.449,48.917,0.7646,133.64,2,35.8687
2026-08-30 09:39:00+00:00,SAT-006,28.343,42.254,0.8224,111.73,2,31.6484
2026-08-30 09:40:00+00:00,SAT-006,28.332,44.807,0.8221,127.64,2,34.3561
2026-08-30 09:41:00+00:00,SAT-006,28.115,44.938,0.7109,128.53,2,32.5869
2026-08-30 09:42:00+00:00,SAT-006,28.895,43.377,0.6891,142.44,2,32.3531
2026-08-30 09:43:00+00:00,SAT-006,28.734,42.7,0.8863,130.9,2,34.5905
2026-08-30 09:44:00+00:00,SAT-006,28.119,45.446,0.7214,130.18,2,33.1767
2026-08-30 09:45:00+00:00,SAT-006,28.55,46.196,0.7741,137.36,2,34.9739
2026-08-30 09:46:00+00:00,SAT-006,27.636,45.052,0.6862,120.77,2,31.692
2026-08-30 09:47:00+00:00,SAT-006,28.228,44.913,0.8742,124.73,2,35.1269
2026-08-30 09:48:00+00:00,SAT-006,28.772,45.25,0.8672,132.15,2,35.6185
2026-08-30 09:49:00+00:00,SAT-006,28.313,45.113,0.8447,122.84,2,34.4924
2026-08-30 09:50:00+00:00,SAT-006,29.176,42.808,0.8033,124.62,2,32.4094
2026-08-30 09:51:00+00:00,SAT-006,27.259,45.62,0.733,124.85,2,33.3361
2026-08-30 09:52:00+00:00,SAT-006,28.421,44.767,0.8805,142.93,2,36.7277
2026-08-30 09:53:00+00:00,SAT-006,27.609,44.942,0.7022,110.87,2,31.046
2026-08-30 09:54:00+00:00,SAT-006,28.445,43.493,0.8958,116.4,2,33.9687
2026-08-30 09:55:00+00:00,SAT-006,28.21,43.767,0.8834,115.84,2,33.927
2026-08-30 09:56:00+00:00,SAT-006,29.136,43.816,0.8954,113.18,2,33.5578
2026-08-30 09:57:00+00:00,SAT-006,28.136,43.632,0.6818,133.29,2,31.8305
2026-08-30 09:58:00+00:00,SAT-006,29.536,44.532,0.8137,98.72,2,30.9835
2026-08-30 09:59:00+00:00,SAT-006,28.01,45.313,0.6919,126.99,2,32.3355
2026-08-30 10:00:00+00:00,SAT-006,28.382,44.094,0.93,113.3,2,34.6312
2026-08-30 10:01:00+00:00,SAT-006,28.402,44.08,0.6819,127.88,2,31.4627
2026-08-30 10:02:00+00:00,SAT-006,28.407,43.379,0.6138,125.77,2,29.6948
2026-08-30 10:03:00+00:00,SAT-006,28.221,43.229,0.7983,118.42,2,32.3529
2026-08-30 10:04:00+00:00,SAT-006,27.761,49.402,0.8398,135.54,2,37.9117
2026-08-30 10:05:00+00:00,SAT-006,29.193,46.622,0.65,131.02,2,32.1263
2026-08-30 10:06:00+00:00,SAT-006,28.743,44.66,0.7328,137.02,2,33.3548
2026-08-30 10:07:00+00:00,SAT-006,28.825,45.184,0.9175,131.01,2,36.3678
2026-08-30 10:08:00+00:00,SAT-006,28.454,47.211,0.7776,123.48,2,34.3337
2026-08-30 10:09:00+00:00,SAT-006,28.193,45.833,0.6947,121.87,2,32.1123
2026-08-30 10:10:00+00:00,SAT-006,28.513,46.407,0.7513,133.05,2,34.2966
2026-08-30 10:11:00+00:00,SAT-006,28.519,43.246,0.8503,139.72,2,35.0965
2026-08-30 10:12:00+00:00,SAT-006,28.094,47.92,0.7194,135.58,2,34.8733
2026-08-30 10:13:00+00:00,SAT-006,27.966,43.91,0.8148,134.08,2,34.5018
2026-08-30 10:14:00+00:00,SAT-006,28.332,45.186,0.6775,131.23,2,32.2654
2026-08-30 10:15:00+00:00,SAT-006,28.24,45.835,0.7173,137.21,2,33.8826
2026-08-30 10:16:00+00:00,SAT-006,28.142,45.569,0.7953,112.87,2,33.0022
2026-08-30 10:17:00+00:00,SAT-006,28.194,43.866,0.7901,124.43,2,33.0757
2026-08-30 10:18:00+00:00,SAT-006,28.189,44.561,0.8059,117.14,2,33.054
2026-08-30 10:19:00+00:00,SAT-006,28.878,46.493,0.8675,123.94,2,35.4645
2026-08-30 10:20:00+00:00,SAT-006,28.78,43.484,0.787,128.21,2,32.9343
2026-08-30 10:21:00+00:00,SAT-006,27.528,44.029,0.7652,122.25,2,32.7785
2026-08-30 10:22:00+00:00,SAT-006,28.3,48.438,0.8049,137.43,2,36.7564
2026-08-30 10:23:00+00:00,SAT-006,28.934,46.843,0.7963,125.73,2,34.4969
2026-08-30 10:24:00+00:00,SAT-006,28.935,43.001,0.8467,110.68,2,32.1282
2026-08-30 10:25:00+00:00,SAT-006,28.73,43.932,0.7843,122.85,2,32.6485
2026-08-30 10:26:00+00:00,SAT-006,28.052,45.867,0.7004,125.32,2,32.5988
2026-08-30 10:27:00+00:00,SAT-006,28.555,44.893,0.7103,137.91,2,33.2206
2026-08-30 10:28:00+00:00,SAT-006,28.178,41.497,0.8726,131.92,2,34.0567
2026-08-30 10:29:00+00:00,SAT-006,27.728,45.28,0.8773,125.49,2,35.6339
2026-08-30 10:30:00+00:00,SAT-006,28.861,46.955,0.8684,125.28,2,35.8389
2026-08-30 10:31:00+00:00,SAT-006,28.657,48.279,0.7003,108.56,2,32.052
2026-08-30 10:32:00+00:00,SAT-006,27.549,43.724,0.9933,128.32,2,37.2711
2026-08-30 10:33:00+00:00,SAT-006,29.136,43.872,0.8282,137.89,2,34.5987
2026-08-30 10:34:00+00:00,SAT-006,27.985,47.223,0.7539,124.86,2,34.2254
2026-08-30 10:35:00+00:00,SAT-006,28.03,43.204,0.8111,121.59,2,32.9331
2026-08-30 10:36:00+00:00,SAT-006,29.021,43.674,0.8587,110.72,2,32.6502
2026-08-30 10:37:00+00:00,SAT-006,28.411,43.632,0.7472,120.6,2,31.7547
2026-08-30 10:38:00+00:00,SAT-006,28.972,43.593,0.748,123.33,2,31.7718
2026-08-30 10:39:00+00:00,SAT-006,28.569,44.687,0.6621,117.63,2,30.4205
2026-08-30 10:40:00+00:00,SAT-006,29.046,47.023,0.752,131.61,2,34.2745
2026-08-30 10:41:00+00:00,SAT-006,28.367,46.392,0.8104,129.42,2,35.0837
2026-08-30 10:42:00+00:00,SAT-006,28.206,45.011,0.786,135.81,2,34.5947
2026-08-30 10:43:00+00:00,SAT-006,28.792,45.975,0.768,113.5,2,32.5092
2026-08-30 10:44:00+00:00,SAT-006,28.598,44.391,0.7889,132.65,2,33.8956
2026-08-30 10:45:00+00:00,SAT-006,27.985,45.905,0.6908,124.77,2,32.422
2026-08-30 10:46:00+00:00,SAT-006,28.742,45.823,0.831,108.89,2,33.1724
2026-08-30 10:47:00+00:00,SAT-006,28.342,45.094,0.7905,132.33,2,34.3488
2026-08-30 10:48:00+00:00,SAT-006,27.747,45.496,0.8248,120.99,2,34.3858
2026-08-30 10:49:00+00:00,SAT-006,28.26,45.281,0.8268,124.0,2,34.3796
2026-08-30 10:50:00+00:00,SAT-006,28.198,44.749,0.76,122.23,2,32.776
2026-08-30 10:51:00+00:00,SAT-006,28.338,45.364,0.8157,121.58,2,33.9717
2026-08-30 10:52:00+00:00,SAT-006,28.676,45.451,0.7938,115.93,2,32.9778
2026-08-30 10:53:00+00:00,SAT-006,28.874,44.464,0.912,130.77,2,35.8683
2026-08-30 10:54:00+00:00,SAT-006,28.343,44.779,0.632,123.49,2,30.5423
2026-08-30 10:55:00+00:00,SAT-006,28.34,43.023,0.6933,123.66,2,30.7849
2026-08-30 10:56:00+00:00,SAT-006,28.604,45.722,0.7805,120.32,2,33.2975
2026-08-30 10:57:00+00:00,SAT-006,28.265,43.093,0.6708,133.32,2,31.3137
2026-08-30 10:58:00+00:00,SAT-006,29.233,43.9,0.8379,119.64,2,33.1078
2026-08-30 10:59:00+00:00,SAT-006,28.647,44.967,0.7989,119.81,2,33.1885
2026-08-30 11:00:00+00:00,SAT-006,28.171,46.721,0.5559,113.48,2,29.312
2026-08-30 11:01:00+00:00,SAT-006,28.067,43.169,0.7347,118.35,2,31.2338
2026-08-30 11:02:00+00:00,SAT-006,28.708,44.41,0.7946,115.76,2,32.4422
2026-08-30 11:03:00+00:00,SAT-006,27.902,42.286,0.8354,121.33,2,32.94
2026-08-30 11:04:00+00:00,SAT-006,28.716,45.502,0.7576,108.73,2,31.6865
2026-08-30 11:05:00+00:00,SAT-006,27.621,44.677,0.7841,134.36,2,34.4959
2026-08-30 11:06:00+00:00,SAT-006,28.269,47.194,0.7251,116.53,2,32.8291
2026-08-30 11:07:00+00:00,SAT-006,28.189,45.276,0.7986,126.08,2,34.0852
2026-08-30 11:08:00+00:00,SAT-006,27.852,47.321,0.9011,132.64,2,37.6767
2026-08-30 11:09:00+00:00,SAT-006,28.787,46.293,0.8183,130.52,2,35.108
2026-08-30 11:10:00+00:00,SAT-006,28.698,45.353,0.8287,116.06,2,33.5594
2026-08-30 11:11:00+00:00,SAT-006,28.775,43.72,0.853,128.6,2,34.2774
2026-08-30 11:12:00+00:00,SAT-006,28.513,46.481,0.7361,135.39,2,34.2702
2026-08-30 11:13:00+00:00,SAT-006,28.726,45.786,0.8553,124.17,2,34.9724
2026-08-30 11:14:00+00:00,SAT-006,27.521,46.138,0.8248,122.07,2,34.8934
2026-08-30 11:15:00+00:00,SAT-006,28.047,47.184,0.755,134.11,2,35.0337
2026-08-30 11:16:00+00:00,SAT-006,28.872,43.418,0.8246,136.06,2,34.2485
2026-08-30 11:17:00+00:00,SAT-006,27.826,45.904,0.7144,137.61,2,34.0667
2026-08-30 11:18:00+00:00,SAT-006,28.511,46.888,0.9149,144.38,2,38.5025
2026-08-30 11:19:00+00:00,SAT-006,28.17,45.267,0.8135,121.38,2,33.9325
2026-08-30 11:20:00+00:00,SAT-006,28.48,44.551,0.8127,132.43,2,34.4314
2026-08-30 11:21:00+00:00,SAT-006,27.83,46.504,0.6244,125.16,2,31.6239
2026-08-30 11:22:00+00:00,SAT-006,28.243,45.321,0.8718,116.05,2,34.501
2026-08-30 11:23:00+00:00,SAT-006,28.536,44.025,0.89,128.7,2,35.202
2026-08-30 11:24:00+00:00,SAT-006,28.407,44.909,0.7931,129.74,2,34.0439
2026-08-30 11:25:00+00:00,SAT-006,29.121,43.917,0.8344,136.83,2,34.6442
2026-08-30 11:26:00+00:00,SAT-006,28.501,43.325,0.757,128.52,2,32.4547
2026-08-30 11:27:00+00:00,SAT-006,28.672,46.476,0.7566,139.54,2,34.9469
2026-08-30 11:28:00+00:00,SAT-006,29.036,43.396,0.7713,124.97,2,32.2145
2026-08-30 11:29:00+00:00,SAT-006,28.19,42.416,0.874,123.13,2,33.7456
2026-08-30 11:30:00+00:00,SAT-006,27.747,45.037,0.9019,119.9,2,35.4449
2026-08-30 11:31:00+00:00,SAT-006,28.744,45.564,0.8089,132.5,2,34.7702
2026-08-30 11:32:00+00:00,SAT-006,28.194,41.683,0.7982,125.56,2,32.2325
2026-08-30 11:33:00+00:00,SAT-006,29.076,44.819,0.7626,121.61,2,32.4511
2026-08-30 11:34:00+00:00,SAT-006,28.142,47.182,0.8308,135.18,2,36.454
2026-08-30 11:35:00+00:00,SAT-006,28.532,42.629,0.747,126.03,2,31.6906
2026-08-30 11:36:00+00:00,SAT-006,28.991,45.753,0.8163,124.04,2,34.1381
2026-08-30 11:37:00+00:00,SAT-006,27.834,41.422,0.8351,122.49,2,32.6331
2026-08-30 11:38:00+00:00,SAT-006,28.799,46.397,0.5952,130.72,2,31.157
2026-08-30 11:39:00+00:00,SAT-006,27.799,45.73,0.8226,129.68,2,35.224
2026-08-30 11:40:00+00:00,SAT-006,28.25,45.756,0.7763,126.01,2,33.893
2026-08-30 11:41:00+00:00,SAT-006,27.914,45.204,0.7332,145.03,2,34.6863
2026-08-30 11:42:00+00:00,SAT-006,27.825,46.529,0.628,111.75,2,30.4968
2026-08-30 11:43:00+00:00,SAT-006,28.607,44.919,0.7801,133.92,2,34.111
2026-08-30 11:44:00+00:00,SAT-006,28.599,45.368,0.798,114.66,2,32.9275
2026-08-30 11:45:00+00:00,SAT-006,28.896,47.389,0.9314,126.56,2,37.2924
2026-08-30 11:46:00+00:00,SAT-006,29.083,44.625,0.687,126.18,2,31.4014
2026-08-30 11:47:00+00:00,SAT-006,28.21,45.427,0.6086,120.85,2,30.2606
2026-08-30 11:48:00+00:00,SAT-006,29.039,44.955,0.8255,115.46,2,33.1123
2026-08-30 11:49:00+00:00,SAT-006,28.391,43.811,0.8177,129.4,2,33.914
2026-08-30 11:50:00+00:00,SAT-006,29.156,44.501,0.8202,129.75,2,34.0296
2026-08-30 11:51:00+00:00,SAT-006,29.48,44.362,0.7086,129.78,2,31.8231
2026-08-30 11:52:00+00:00,SAT-006,28.426,44.283,0.8502,111.11,2,33.0746
2026-08-30 11:53:00+00:00,SAT-006,28.68,47.373,0.709,115.78,2,32.3959
2026-08-30 11:54:00+00:00,SAT-006,28.496,45.381,0.7812,114.72,2,32.6782
2026-08-30 11:55:00+00:00,SAT-006,28.37,44.594,0.7376,113.3,2,31.424
2026-08-30 11:56:00+00:00,SAT-006,27.987,47.186,0.7599,115.61,2,33.4809
2026-08-30 11:57:00+00:00,SAT-006,28.801,42.611,0.6948,130.0,2,30.992
2026-08-30 11:58:00+00:00,SAT-006,28.402,45.639,0.758,115.12,2,32.4634
2026-08-30 11:59:00+00:00,SAT-006,28.061,43.643,0.6177,137.68,2,31.1066
2026-08-30 12:00:00+00:00,SAT-006,28.906,45.458,0.7136,112.93,2,31.1745
2026-08-30 12:01:00+00:00,SAT-006,29.526,44.004,0.7559,139.86,2,33.3854
2026-08-30 12:02:00+00:00,SAT-006,28.743,41.484,0.78,126.9,2,31.7056
2026-08-30 12:03:00+00:00,SAT-006,28.16,45.354,0.762,122.02,2,33.1112
2026-08-30 12:04:00+00:00,SAT-006,29.034,44.06,0.7537,126.98,2,32.4106
2026-08-30 12:05:00+00:00,SAT-006,29.119,43.991,0.8759,126.03,2,34.4575
2026-08-30 12:06:00+00:00,SAT-006,28.381,44.957,0.7855,125.89,2,33.5961
2026-08-30 12:07:00+00:00,SAT-006,28.831,47.39,0.8391,123.89,2,35.4169
2026-08-30 12:08:00+00:00,SAT-006,28.052,44.146,0.6962,132.31,2,32.2905
2026-08-30 12:09:00+00:00,SAT-006,29.139,44.597,0.8965,115.99,2,34.2192
2026-08-30 12:10:00+00:00,SAT-006,28.489,45.419,0.7732,127.01,2,33.6619
2026-08-30 12:11:00+00:00,SAT-006,27.48,47.758,0.8747,136.62,2,37.9272
2026-08-30 12:12:00+00:00,SAT-006,29.067,47.305,0.6482,133.08,2,32.6704
2026-08-30 12:13:00+00:00,SAT-006,28.052,44.207,0.812,132.13,2,34.3912
2026-08-30 12:14:00+00:00,SAT-006,28.31,44.638,0.6742,130.14,2,31.8435
2026-08-30 12:15:00+00:00,SAT-006,29.283,46.862,0.9276,146.73,2,38.6211
2026-08-30 12:16:00+00:00,SAT-006,28.086,46.547,0.7093,131.84,2,33.6726
2026-08-30 12:17:00+00:00,SAT-006,28.683,46.481,0.7511,123.22,2,33.3763
2026-08-30 12:18:00+00:00,SAT-006,27.991,44.617,0.6796,134.04,2,32.4079
2026-08-30 12:19:00+00:00,SAT-006,28.43,45.24,0.8445,120.61,2,34.3049
2026-08-30 12:20:00+00:00,SAT-006,28.187,44.706,0.7758,129.22,2,33.6723
2026-08-30 12:21:00+00:00,SAT-006,27.434,46.41,0.7419,118.62,2,33.2621
2026-08-30 12:22:00+00:00,SAT-006,28.99,45.063,0.7776,141.76,2,34.6908
2026-08-30 12:23:00+00:00,SAT-006,28.955,43.77,0.7852,126.49,2,32.8207
2026-08-30 12:24:00+00:00,SAT-006,28.458,45.376,0.5897,118.95,2,29.624
2026-08-30 12:25:00+00:00,SAT-006,28.688,46.676,0.6998,122.24,2,32.4609
2026-08-30 12:26:00+00:00,SAT-006,27.785,44.169,0.7147,124.66,2,32.0544
2026-08-30 12:27:00+00:00,SAT-006,27.511,43.337,0.6777,106.0,2,29.402
2026-08-30 12:28:00+00:00,SAT-006,29.064,42.132,0.7098,114.12,2,29.4879
2026-08-30 12:29:00+00:00,SAT-006,28.361,43.429,0.8322,108.03,2,32.0723
2026-08-30 12:30:00+00:00,SAT-006,29.035,45.119,0.8632,125.24,2,34.7544
2026-08-30 12:31:00+00:00,SAT-006,27.905,45.428,0.7634,125.6,2,33.5971
2026-08-30 12:32:00+00:00,SAT-006,29.015,43.908,0.778,136.26,2,33.6158
2026-08-30 12:33:00+00:00,SAT-006,29.045,44.328,0.7421,128.1,2,32.4323
2026-08-30 12:34:00+00:00,SAT-006,28.509,44.826,0.7705,139.36,2,34.4204
2026-08-30 12:35:00+00:00,SAT-006,27.696,46.266,0.8891,120.47,2,35.9001
2026-08-30 12:36:00+00:00,SAT-006,28.288,43.621,0.877,129.99,2,34.9797
2026-08-30 12:37:00+00:00,SAT-006,28.072,45.437,0.6802,120.53,2,31.5817
2026-08-30 12:38:00+00:00,SAT-006,27.987,44.569,0.7705,113.55,2,32.1786
2026-08-30 12:39:00+00:00,SAT-006,28.025,45.739,0.6708,129.95,2,32.4297
2026-08-30 12:40:00+00:00,SAT-006,27.965,45.197,0.8526,125.07,2,35.0146
2026-08-30 12:41:00+00:00,SAT-006,28.348,46.114,0.8557,113.84,2,34.3653
2026-08-30 12:42:00+00:00,SAT-006,28.208,44.172,0.9078,126.96,2,35.5697
2026-08-30 12:43:00+00:00,SAT-006,28.322,42.41,0.6982,126.44,2,30.8237
2026-08-30 12:44:00+00:00,SAT-006,28.576,46.597,0.6477,123.33,2,31.627
2026-08-30 12:45:00+00:00,SAT-006,28.085,45.304,0.7451,131.74,2,33.6857
2026-08-30 12:46:00+00:00,SAT-006,28.501,44.032,0.7851,134.92,2,33.8896
2026-08-30 12:47:00+00:00,SAT-006,29.255,45.521,0.9149,123.38,2,35.6306
2026-08-30 12:48:00+00:00,SAT-006,29.228,43.399,0.8707,140.93,2,35.3654
2026-08-30 12:49:00+00:00,SAT-006,28.663,46.253,0.7157,127.03,2,32.9776
2026-08-30 12:50:00+00:00,SAT-006,29.109,46.72,0.8621,117.08,2,34.7707
2026-08-30 12:51:00+00:00,SAT-006,28.341,44.53,0.6768,130.4,2,31.8477
2026-08-30 12:52:00+00:00,SAT-006,28.811,45.682,0.7285,126.43,2,32.8088
2026-08-30 12:53:00+00:00,SAT-006,28.424,46.922,0.8136,117.5,2,34.3119
2026-08-30 12:54:00+00:00,SAT-006,28.181,44.403,0.8938,123.69,2,35.1488
2026-08-30 12:55:00+00:00,SAT-006,28.337,43.795,0.8038,123.82,2,33.1752
2026-08-30 12:56:00+00:00,SAT-006,28.795,46.195,0.8816,141.66,2,37.1973
2026-08-30 12:57:00+00:00,SAT-006,28.217,46.014,0.8386,130.62,2,35.57
2026-08-30 12:58:00+00:00,SAT-006,28.615,46.961,0.8898,135.22,2,37.2205
2026-08-30 12:59:00+00:00,SAT-006,28.246,45.4,0.7658,116.91,2,32.7085
2026-08-30 13:00:00+00:00,SAT-006,27.952,43.064,0.9667,122.86,2,35.81
2026-08-30 13:01:00+00:00,SAT-006,28.235,44.901,0.8513,128.72,2,35.0643
2026-08-30 13:02:00+00:00,SAT-006,29.072,43.801,0.7746,127.68,2,32.7048
2026-08-30 13:03:00+00:00,SAT-006,27.657,46.003,0.8033,120.57,2,34.2497
2026-08-30 13:04:00+00:00,SAT-006,28.981,45.367,0.8772,119.53,2,34.6382
2026-08-30 13:05:00+00:00,SAT-006,28.447,45.268,0.6857,123.92,2,31.7502
2026-08-30 13:06:00+00:00,SAT-006,28.53,45.117,0.6974,127.2,2,32.1482
2026-08-30 13:07:00+00:00,SAT-006,29.073,44.609,1.0213,126.66,2,37.4581
2026-08-30 13:08:00+00:00,SAT-006,27.988,43.345,0.7291,125.99,2,31.9399
2026-08-30 13:09:00+00:00,SAT-006,28.59,45.003,0.6739,134.27,2,32.2796
2026-08-30 13:10:00+00:00,SAT-006,29.146,43.425,0.8474,128.97,2,33.9155
2026-08-30 13:11:00+00:00,SAT-006,27.962,45.653,0.9066,131.46,2,36.7916
2026-08-30 13:12:00+00:00,SAT-006,29.102,47.391,0.8834,112.48,2,35.08
2026-08-30 13:13:00+00:00,SAT-006,28.313,47.337,0.8688,124.79,2,36.2128
2026-08-30 13:14:00+00:00,SAT-006,28.357,45.932,0.6181,127.59,2,31.2312
2026-08-30 13:15:00+00:00,SAT-006,28.3,46.127,0.931,126.7,2,36.9048
2026-08-30 13:16:00+00:00,SAT-006,27.46,44.774,0.7908,127.35,2,34.0978
2026-08-30 13:17:00+00:00,SAT-006,28.802,46.801,0.9796,133.39,2,38.5175
2026-08-30 13:18:00+00:00,SAT-006,28.625,41.9,0.6935,123.44,2,30.0917
2026-08-30 13:19:00+00:00,SAT-006,28.405,45.416,0.7705,115.98,2,32.6529
2026-08-30 13:20:00+00:00,SAT-006,29.15,47.368,0.7706,117.26,2,33.449
2026-08-30 13:21:00+00:00,SAT-006,28.81,44.674,0.8599,123.59,2,34.4139
2026-08-30 13:22:00+00:00,SAT-006,28.48,44.236,0.8114,124.73,2,33.5569
2026-08-30 13:23:00+00:00,SAT-006,29.402,44.417,0.7833,128.41,2,33.1034
